id,speed,cars
4966,29.76828022,592
4967,32.9912008,289
4968,34.95834472,323
4969,0.423428821,359
4970,18.95777269,248
4971,31.17535943,608
4972,15.71620299,261
4973,27.01020112,505
4974,27.42055554,293
4975,23.59923689,437
4976,25.47877541,695
4977,38.24437084,190
4978,29.31564098,205
4979,24.59359775,178
4980,24.40363166,306
4981,34.19171628,93
4982,35.04196811,72
4983,74.70441101,47
4984,46.84417133,59
4985,38.12885905,63
4986,44.31578669,86
4987,31.46737219,66
4988,26.78519377,119
4989,30.56786805,193
4990,18.42538462,38
4991,19.8825,40
4994,67.57385,13
4997,41.359,7
4998,33.29222222,19
4999,18.24,11
5000,0.805,4
5005,48.68357143,17
5009,58.13875,6
5010,43.75421875,11
5014,9.655,9
5015,37.015,2
5018,31.48923077,71
5019,23.88741793,71
5020,39.83125,12
5021,14.02285714,23
5022,22.58487342,165
5023,44.52333333,3
5024,34.33238095,14
5025,19.80932801,100
5026,24.378647,202
5027,12.37202414,94
5028,22.21282677,27
5029,12.87333333,13
5033,26.48635417,29
5034,26.15057449,43
5035,43.09328111,58
5036,0,1
5038,17.70529514,43
5039,33.08753985,454
5040,27.05514111,177
5041,33.55737849,213
5042,27.56627079,462
5043,23.9059154,173
5044,24.10612287,197
5045,26.15189015,63
5046,25.08181144,471
5047,22.31696243,225
5048,33.14271864,291
5049,27.76790509,228
5050,30.43626836,203
5051,29.41498682,204
5052,10.23618785,267
5053,26.30971296,92
5054,25.56875057,170
5055,28.09441238,171
5056,23.13881506,109
5057,19.28103586,80
5058,22.04273148,68
5059,15.17200231,63
5060,10.99777778,34
5061,17.05605936,97
5062,25.10290822,291
5063,28.56349767,257
5064,26.93080242,129
5065,7.479802967,849
5066,27.50956995,594
5067,32.33995485,445
5068,33.56734256,457
5069,21.97435499,570
5070,25.42812161,219
5071,29.65524255,415
5072,31.5511053,301
5073,15.49575935,359
5074,20.80471264,309
5075,33.39542981,266
5076,18.33904803,67
5077,19.94183333,35
5079,51.02598179,43
5080,18.5167264,254
5081,37.10711728,83
5082,29.42857143,9
5086,7.643333333,6
5087,1.61,5
5088,26.23290799,53
5089,24.65937254,111
5090,18.366875,32
5091,0,1
5094,58.32833333,13
5095,69.2,1
5097,45.665,10
5098,20.77111148,37
5099,27.62722222,22
5100,22.12253788,33
5105,48.57236111,10
5109,60.4525,9
5116,36.21,2
5117,29.18451705,33
5118,26.6216131,25
5119,16.416,9
5120,26.96783179,63
5121,19.13222222,24
5122,21.42246088,181
5123,16.9,29
5124,24.01,39
5125,14.60755682,127
5126,9.113168651,50
5127,20.43156905,115
5129,2.415,5
5133,27.24119792,23
5134,22.03764091,151
5135,23.49454975,46
5138,4.83,6
5139,18.59677592,415
5140,27.26275156,150
5141,24.33808035,102
5142,20.6897514,346
5143,25.4477544,206
5144,17.23248671,217
5145,33.04201237,485
5146,34.32033741,381
5147,19.2485486,239
5148,33.43004199,693
5149,22.5789071,226
5150,24.94639805,316
5151,32.85732158,389
5152,35.09911002,665
5153,25.40739931,91
5154,26.52553571,39
5155,42.90152368,278
5156,25.6053876,305
5157,20.16748763,104
5158,17.15841026,63
5159,17.51546072,93
5160,11.711375,43
5161,17.65731858,104
5162,27.70080247,71
5163,30.15299702,327
5164,27.44204012,69
5165,5.927171346,409
5166,24.33236405,330
5167,29.99953276,319
5168,23.15394497,321
5169,22.31049786,378
5170,17.38064801,185
5171,34.02640138,455
5172,24.48019475,196
5173,33.76398697,187
5174,10.16439593,165
5175,27.8763763,92
5176,40.23,1
5177,35.605,11
5180,23.99471445,124
5181,31.56488682,161
5182,32.19,1
5189,30.12235489,84
5190,26.66884838,88
5191,27.59129654,59
5192,35.43795833,25
5194,0,1
5195,19.0280055,55
5196,28.11545428,33
5197,43.01024563,57
5200,1.21,5
5204,41.77040741,15
5205,0,2
5209,54.66864198,15
5217,33.67326389,39
5218,23.818,7
5219,35.082,5
5220,25.267,18
5221,15.0275,24
5222,23.47670988,84
5223,26.33851403,85
5224,24.643125,30
5225,25.99938832,78
5226,20.063,19
5227,18.62939394,53
5228,3.6225,35
5233,35.76361111,14
5234,30.546968,48
5235,31.81538462,17
5236,24.71354152,61
5237,18.666,8
5238,12.9485,49
5239,24.86599174,223
5240,19.61908077,382
5241,21.98215477,244
5242,0.423930121,529
5243,29.63999484,331
5244,33.43828029,364
5245,0.290166986,528
5246,24.28098247,242
5247,17.53107833,554
5248,30.71063663,998
5249,36.21392091,518
5250,16.30254576,774
5251,19.59076968,152
5252,16.35339667,579
5253,33.22488879,269
5254,20.47631649,289
5255,28.8380839,442
5256,26.70155754,336
5257,29.1777274,342
5258,17.55463542,43
5259,17.50549851,81
5260,24.56550985,128
5261,23.99400704,142
5262,26.64713617,193
5263,0.385590586,403
5264,31.39976327,121
5265,0.380580094,769
5266,27.54761611,351
5267,10.02162808,481
5268,36.95415201,546
5269,40.07708089,797
5270,21.21268677,303
5271,28.09523647,628
5272,23.51156282,379
5273,21.76726744,480
5274,10.142891,427
5275,24.78152409,87
5276,9.12,6
5277,40.63833333,7
5280,29.30698281,98
5281,30.90294064,188
5282,38.2225,4
5285,15.285,2
5286,0.805,4
5290,11.0675,5
5291,36.6125,5
5292,40.86031082,46
5294,17.7025,12
5295,34.80526353,28
5297,56.59533333,17
5298,31.47111111,18
5299,26.555,2
5300,0,2
5301,40.69016667,15
5302,30.98,6
5303,42.29111111,11
5304,56.14777778,6
5308,51.99979167,7
5309,54.85166667,10
5317,32.12376115,59
5318,25.75,15
5319,30.84619048,19
5320,22.53,6
5323,16.97998799,185
5324,36.03778819,37
5325,28.9675,12
5326,33.99875,8
5327,15.61640625,50
5328,0,1
5331,17.79048077,54
5332,24.30434896,58
5333,24.43389436,57
5334,24.58797292,206
5335,27.67993417,130
5336,28.22181134,73
5337,15.41725738,166
5338,34.51889295,513
5339,0.535086824,419
5340,24.47181044,102
5341,17.7885561,334
5342,21.71092722,293
5343,27.01726278,171
5344,22.40344786,159
5345,0.53104455,475
5346,30.63248255,135
5347,28.76838809,136
5348,18.77237067,611
5349,21.09437309,200
5350,16.71664059,133
5351,31.44643738,246
5352,30.28500629,241
5353,29.27412375,164
5354,29.94460068,155
5355,26.16212007,180
5356,23.16179499,96
5357,12.83841636,186
5358,29.34431576,314
5359,21.97090065,137
5360,19.85653733,75
5361,21.64932529,126
5362,35.82744414,97
5363,29.92685762,265
5364,18.03420124,221
5365,34.83871951,515
5366,30.05851541,146
5367,27.65332458,172
5368,24.21542882,173
5369,29.37708857,504
5370,26.23022094,159
5371,32.38138327,580
5372,28.49606917,95
5373,32.69404527,191
5374,25.27635101,45
5375,10.67157019,357
5376,0.815052676,289
5377,25.67172445,89
5378,11.79856276,118
5379,5.273833333,30
5380,27.16143612,94
5381,20.19276341,162
5382,16.095,6
5384,23.30125,64
5385,12.87333333,6
5388,0,1
5389,16.09333333,4
5390,20.12,2
5391,10.73,7
5392,25.64701329,44
5394,17.16666667,11
5395,25.83689286,34
5397,19.31,2
5398,27.21895694,91
5399,20.29555556,26
5400,0.806666667,7
5401,0,4
5402,31.98722222,10
5403,27.62833333,15
5408,30.67538889,34
5409,43.62828125,8
5410,64.37,1
5417,24.48149074,66
5418,27.06727273,31
5419,18.5075,4
5420,21.244,6
5421,32.99,4
5422,29.87305556,19
5423,17.47164945,231
5431,9.474916667,33
5432,30.34007041,60
5433,22.19510417,50
5434,30.96488333,49
5435,27.38625,71
5436,25.32537827,550
5437,43.33550203,477
5438,25.61526175,95
5439,28.00480263,47
5440,32.68723886,70
5441,17.79023501,85
5442,24.58955283,163
5443,25.86581903,121
5444,34.94415783,210
5445,0.43111092,660
5446,30.32101909,167
5447,35.41074086,153
5448,21.36994669,300
5449,23.02016281,84
5450,28.52112723,54
5451,0.503376452,400
5452,23.76698582,302
5453,30.17383918,171
5454,18.24545461,201
5455,38.17833333,15
5456,22.61178494,26
5457,26.35963755,230
5458,18.96682881,244
5459,23.45796497,54
5460,19.86022727,37
5461,36.86761792,239
5462,31.16815857,286
5463,28.55680652,40
5464,31.84932215,286
5465,25.53788814,597
5466,29.36397264,218
5467,27.23920915,309
5468,26.56409437,581
5469,31.56840798,603
5470,29.38207906,162
5471,36.15343994,238
5472,22.91283425,95
5473,26.05365699,334
5474,25.20998016,83
5475,22.28130687,176
5476,13.23138393,52
5477,30.11877754,238
5478,22.67298517,151
5479,22.76108062,131
5480,38.14336427,77
5481,14.48823498,337
5482,26.49892544,41
5483,30.57800637,37
5484,33.24405655,49
5485,43.09961953,30
5486,41.88853993,24
5487,48.51470833,28
5488,51.49297153,26
5489,38.04361111,17
5490,0.805,2
5492,18.19377634,48
5495,62.68550154,16
5497,8.85,4
5498,28.0865082,68
5499,22.35222222,24
5500,12.33666667,10
5503,39.43,4
5508,33.11125,12
5509,4.025,4
5510,40.50208333,12
5511,53.80566667,10
5516,41.50791667,28
5517,24.75023965,91
5518,21.51555181,121
5519,19.97136364,42
5520,12.07,5
5521,42.808,10
5522,25.266,10
5523,28.55961436,198
5524,39.29184118,37
5526,27.36,1
5527,14.485,3
5531,0,2
5532,23.5136677,71
5533,22.26004178,56
5534,27.79544643,62
5535,30.69673524,139
5536,30.63117342,373
5537,31.84733833,101
5538,26.57169576,118
5539,22.2225191,74
5540,23.4521234,81
5541,25.47971581,106
5542,21.92695315,141
5543,10.64598753,199
5544,19.58803862,308
5545,10.57197022,384
5546,22.82178348,130
5547,0.635336618,605
5548,24.25218079,298
5549,13.7273197,134
5550,0.461288002,371
5551,25.12450342,320
5552,22.61010921,41
5553,38.82936358,253
5554,36.88910494,18
5557,22.50720972,289
5558,5.361957176,48
5559,24.71331739,218
5560,28.30767585,172
5561,33.09761164,258
5562,30.67271634,132
5563,28.52141667,38
5564,22.67128852,184
5565,31.37229834,1022
5566,15.16875978,123
5567,25.15987133,387
5568,30.52615693,580
5569,28.56129398,546
5570,20.55478864,170
5571,27.22086164,286
5572,26.49199765,84
5573,25.00701225,147
5574,22.20966725,105
5575,26.40820874,134
5576,6.436666667,6
5577,31.63988426,36
5578,12.88187673,136
5579,28.95091542,86
5580,24.545,7
5581,16.83206159,314
5582,28.70166667,7
5583,53.11,4
5584,20.92,1
5585,48.28,1
5588,55.525,2
5589,35.84268403,35
5590,23.37280082,47
5591,25.76949198,101
5592,33.05235592,222
5595,31.41137689,37
5596,10.46,2
5597,16.095,8
5598,32.98167208,110
5599,16.54055556,38
5600,0,1
5604,17.7,1
5607,62.664375,6
5608,63.57,2
5609,4.025,12
5610,28.165,3
5611,56.32666667,3
5612,50.11277778,9
5613,50.71895833,16
5614,49.888,9
5615,37.75125,15
5616,25.64598976,51
5619,8.05,1
5621,38.926875,7
5622,25.1470932,105
5623,25.07661458,106
5624,49.81553,20
5625,35.11836343,32
5626,18.28675,70
5627,27.47221154,74
5628,21.87312802,69
5629,36.09645074,33
5630,34.23675,19
5631,14.324,33
5632,28.43111111,20
5633,20.6675793,94
5634,35.74559043,368
5635,21.12723414,139
5636,6.50375,21
5637,34.87335041,95
5638,25.14553788,60
5639,22.65084596,46
5640,32.00777778,12
5641,25.47959572,78
5642,42.18697102,138
5643,36.80628108,306
5644,36.06217998,790
5645,28.55637248,94
5646,26.87238856,346
5647,12.89073827,355
5648,17.16666667,4
5649,11.103,10
5650,31.60932975,195
5651,25.04575376,138
5652,30.90942293,240
5653,33.826297,307
5654,13.035,13
5655,19.47337112,120
5656,28.25163991,129
5657,20.08555529,150
5658,28.43218051,141
5659,29.98949325,280
5660,39.47658758,170
5661,23.53536059,174
5662,37.79664934,116
5663,20.7923332,177
5664,10.5707297,435
5665,32.96691538,660
5666,17.44266907,550
5667,26.33270647,296
5668,28.92614032,217
5669,43.53289582,583
5670,24.29043383,189
5671,0.460052815,408
5672,27.37898463,103
5673,19.03447755,131
5674,35.76775,27
5675,24.65856487,94
5677,33.33571429,19
5678,26.04946036,40
5679,33.77131951,239
5680,30.65258275,118
5681,16.71637332,211
5685,36.21166667,6
5686,28.96857143,12
5692,33.797,11
5693,30.07220196,101
5694,25.49677154,99
5695,25.16451921,167
5696,30.98083333,8
5697,4.025,8
5698,19.89911237,75
5699,14.85230769,46
5700,16.63,3
5703,40.23333333,3
5707,42.915,6
5708,35.61777778,18
5709,25.66055556,13
5714,7.24,2
5715,18.13389352,85
5716,29.2382469,222
5717,22.27829545,70
5718,9.174,26
5719,29.3725,5
5720,35.40571429,8
5721,36.0075,8
5722,25.19337531,181
5725,32.47429688,19
5726,25.48744638,89
5727,29.04038426,35
5728,22.27568182,35
5730,34.16943452,23
5731,20.31835615,152
5732,9.845600997,194
5733,26.99305663,71
5735,24.66455718,60
5736,15.825,16
5737,11.065,13
5740,30.27280266,45
5741,30.56789773,27
5742,25.18694007,81
5743,14.70868809,178
5744,0.340396694,611
5745,31.40244275,335
5746,18.85533822,155
5747,20.29293472,273
5750,25.97083868,116
5751,32.12059919,263
5752,21.02919444,184
5753,29.70546774,932
5754,32.27002075,296
5755,25.25352147,444
5756,35.5623987,402
5757,28.73906643,901
5758,30.97644973,282
5759,30.71608588,200
5760,17.43779915,77
5761,27.91665828,103
5762,0.314125473,924
5763,26.60665314,352
5764,30.6020458,422
5765,28.95542164,411
5766,20.67798877,570
5767,22.51242013,311
5768,37.21605254,360
5769,0.465460652,358
5770,35.72001046,142
5771,13.98114759,212
5772,24.65383013,43
5773,23.95331134,148
5774,27.76,8
5775,17.61629877,145
5776,0,1
5777,26.3161753,47
5778,31.96479447,46
5779,28.14529705,209
5780,32.29730732,123
5781,13.41114205,290
5782,56.72696923,33
5783,55.1972619,17
5786,26.89394354,83
5788,0,5
5795,45.06,1
5796,23.63371655,115
5797,15.35542258,179
5798,12.4475013,192
5799,22.80506281,90
5800,24.49291413,89
5802,10.34571429,13
5803,26.01833333,12
5806,0,1
5807,41.6425,8
5808,57.4,3
5814,2.415,2
5815,15.44675317,94
5816,22.11488054,147
5817,23.82063243,66
5818,0,2
5819,35.76333333,10
5821,22.13751389,182
5822,30.31166667,5
5825,38.08833333,6
5826,21.37461822,40
5829,35.41390697,49
5830,25.18946712,104
5831,26.27399151,164
5832,25.89007125,133
5835,23.01713301,94
5836,25.27847756,102
5837,24.70964576,98
5838,28.54086842,58
5839,24.12866898,64
5840,21.81957911,82
5841,20.8274391,46
5842,26.58549242,29
5843,19.33340148,63
5844,20.15833304,631
5845,27.38896817,246
5846,20.94209383,198
5847,20.37151929,371
5848,9.655,6
5849,25.1431113,89
5850,21.14133646,212
5851,20.57823389,156
5852,0.381113721,569
5853,24.10357931,349
5854,23.26484575,119
5855,15.68990647,100
5856,22.1328389,100
5857,29.15183834,637
5858,10.56166219,397
5859,22.29775204,466
5860,32.87918053,781
5861,10.5531342,547
5862,28.49301986,477
5863,19.06240169,723
5864,31.7574466,217
5865,27.73873869,105
5866,24.64740313,258
5867,37.12901669,669
5868,33.34494521,420
5869,25.54136164,481
5870,23.18505942,165
5871,31.14202345,703
5872,33.01262494,253
5873,29.63419152,196
5874,32.56127564,77
5875,26.69528877,300
5876,38.62,1
5877,34.39017446,192
5878,10.98558176,163
5879,30.22337895,151
5880,25.65725087,103
5881,25.36413027,144
5883,48.38596933,32
5884,27.9535347,45
5885,21.30673978,46
5886,19.46073757,111
5887,17.01428571,19
5888,13.2775,6
5896,7.245,2
5897,20.71635013,58
5898,49.35333333,3
5899,40.77,3
5900,31.38,2
5902,34.02714286,9
5903,0,1
5905,20.5175,4
5906,7.764,58
5907,59.55,2
5908,62.27138889,7
5914,24.66814815,15
5915,22.77010417,27
5916,28.28386028,102
5920,30.97808799,84
5921,26.89592704,76
5925,31.64833333,6
5926,23.83838983,217
5927,21.93714442,162
5928,26.06845475,85
5929,54.4775,13
5931,28.165,2
5932,31.18693882,62
5933,0,1
5935,24.60867991,100
5936,31.63448015,180
5937,12.875,4
5938,9.567222222,29
5939,0,2
5941,54.72,2
5942,20.74792515,94
5943,26.62308073,100
5944,28.05788614,507
5945,29.95678526,123
5946,35.32740945,707
5947,27.18818704,62
5948,25.97214184,141
5949,33.33713806,135
5950,27.68024354,111
5951,26.8107085,526
5952,20.89669958,258
5953,23.79119349,288
5954,24.70393282,145
5955,17.5024537,45
5956,20.4293588,58
5957,24.0358107,569
5958,24.68304447,84
5959,28.30776358,146
5960,22.27901086,98
5961,20.65527248,624
5962,17.05649534,207
5963,34.25490647,269
5964,36.99311145,187
5965,28.41270385,264
5966,19.67390532,284
5967,35.40937553,418
5968,21.60121023,587
5969,28.76405491,520
5970,34.96838636,361
5971,21.0473434,136
5972,32.34186151,201
5973,35.73204581,485
5974,24.68632418,74
5975,28.94456469,247
5976,19.60328267,231
5977,22.47728207,236
5978,31.04145959,92
5979,22.99179487,55
5980,27.06363281,220
5981,51.38010417,13
5982,43.13872768,18
5983,53.30875,6
5984,51.30898546,19
5985,52.8785625,13
5986,25.20113636,25
5987,25.3475,33
5988,17.735625,51
5989,9.655,6
5996,27.59777694,60
5997,32.63388889,15
6001,17.89848485,33
6002,21.11090909,19
6003,21.65875,19
6004,27.2078125,35
6005,22.38542593,34
6006,20.045,34
6007,45.7325,7
6008,54.36055556,8
6013,0,1
6014,24.54220567,116
6015,6.435,4
6016,23.3623898,88
6019,56.46083333,8
6020,24.0373726,204
6024,35.68511667,57
6025,11.31383785,124
6026,30.30953856,32
6031,42.4698559,22
6035,21.57024684,122
6036,10.68152994,446
6037,15.35203113,85
6039,17.2571364,76
6040,29.02088594,210
6041,34.55684496,91
6042,17.97240741,44
6043,27.82523037,131
6044,25.10509023,315
6045,46.84959213,534
6046,25.49339251,180
6047,10.96782634,231
6048,24.55018443,165
6049,36.78985174,213
6050,21.7461373,491
6051,35.28875333,195
6052,21.93120424,112
6053,19.97684722,98
6054,21.67545748,166
6055,20.58390435,435
6056,0.519141059,567
6057,19.58940142,720
6058,12.77177879,333
6059,30.46423054,408
6060,30.32219044,170
6061,37.82751549,315
6062,22.8454396,332
6063,26.10249894,118
6064,31.42396917,517
6065,25.03556171,475
6066,32.34824217,271
6067,20.00321592,285
6068,18.47769154,817
6069,27.94278374,866
6070,34.81409444,199
6071,19.62981774,279
6072,31.23053071,147
6073,32.15432072,330
6074,34.13862127,246
6075,25.28867697,279
6076,17.71563492,74
6077,23.25616151,137
6078,26.95960543,99
6079,27.62611111,24
6080,19.37599969,218
6082,41.035,2
6083,46.05809524,12
6084,21.56477051,81
6086,25.92888889,12
6087,39.63,26
6088,24.8085258,49
6089,32.86480667,28
6090,23.43093651,33
6091,28.50612558,34
6092,30.14618056,28
6093,26.28666667,9
6096,35.80017193,83
6097,30.05918981,21
6098,39.99770833,14
6099,32.82625,24
6100,28.92351852,24
6101,27.25882161,132
6102,24.05481816,153
6103,27.59,20
6104,25.75,14
6105,23.62428571,15
6106,23.34247685,34
6107,26.66386364,27
6108,25.75,1
6114,24.01126854,159
6115,26.7986595,85
6116,11.33708362,123
6117,14.09580729,40
6118,20.72125,26
6119,24.2685436,206
6120,45.062,6
6121,26.11013889,219
6122,20.49904991,113
6123,43.48744449,75
6124,45.32837352,25
6125,0,1
6131,43.25586558,23
6136,20.52860351,103
6137,27.682,7
6138,22.49582697,110
6139,22.71757568,119
6140,33.91878485,432
6141,18.2474599,87
6142,29.67243674,170
6143,22.54207853,57
6144,10.90793743,371
6145,28.71375621,711
6146,21.76257124,127
6147,24.20806818,61
6148,22.45706689,325
6149,11.16935203,588
6150,13.20206088,580
6151,31.12557972,335
6152,29.13869846,520
6153,18.58965107,366
6154,29.98953243,377
6155,18.89169325,228
6157,0.687753721,498
6158,23.23205802,119
6159,24.87684406,129
6160,19.12369245,61
6161,29.06420494,187
6162,11.0803979,417
6163,22.76172163,531
6164,25.31097942,228
6165,35.22544132,158
6166,29.4207673,408
6167,23.13812647,427
6168,19.55593657,728
6169,18.46400362,1569
6170,20.66582943,503
6171,33.99313501,409
6172,22.2307438,268
6173,37.86010284,369
6174,28.03729308,364
6175,17.41155002,403
6176,31.67001607,428
6177,25.73897401,380
6178,13.23533464,367
6179,41.44003165,336
6180,14.06723393,320
6181,19.55081408,104
6182,21.79158651,81
6183,47.89191667,11
6184,33.10497523,35
6185,36.69228571,23
6186,20.21903818,85
6187,24.58154762,22
6188,5.635,3
6193,31.52704855,80
6194,27.8105923,62
6195,30.26499316,54
6196,24.58555298,67
6197,18.68527778,24
6200,49.58211806,17
6201,35.40333333,3
6202,11.27,1
6203,24.46282599,96
6204,26.44649118,166
6205,26.99957506,82
6206,12.96122699,128
6207,11.17591965,148
6208,11.66942824,144
6209,38.63230208,27
6210,5.9,6
6211,17.7,1
6212,0,1
6213,14.5044994,140
6214,22.99403238,172
6215,33.15850309,186
6216,24.74096148,185
6217,18.55078708,121
6218,20.38074722,317
6219,10.23368003,333
6220,27.79428488,114
6221,15.70870996,120
6222,24.26453125,21
6230,39.75578125,24
6231,58.74,2
6235,23.10132894,50
6236,26.89785426,175
6237,30.62411264,129
6238,23.90039191,157
6239,20.53770586,226
6240,25.49743676,211
6242,26.555,5
6243,24.39542722,255
6244,21.84917982,229
6245,18.18037037,73
6246,11.10149085,448
6247,11.1833953,459
6248,41.24100246,451
6249,30.97516046,426
6250,21.30334169,282
6251,11.16777083,395
6252,15.26839113,414
6253,31.94303885,282
6254,14.151875,33
6257,19.44499812,328
6258,34.90770644,163
6259,28.0171645,237
6260,22.85707163,303
6261,35.99082244,294
6262,26.30977139,259
6263,33.28514486,284
6264,26.40856721,583
6265,28.25786051,193
6266,35.08010867,241
6267,34.89075364,734
6268,29.38886183,169
6269,26.56697637,186
6270,27.59997073,289
6271,27.16284379,678
6272,30.5561612,326
6273,11.08423025,383
6274,29.67127933,318
6275,26.68371795,44
6276,20.91901491,206
6277,23.93897436,61
6278,24.1476464,130
6279,28.14796979,87
6280,21.43825704,222
6281,30.7575,23
6282,40.00428571,11
6283,24.30688373,82
6284,26.32774768,189
6285,17.56833333,17
6286,30.62384896,43
6293,21.888,8
6294,28.96660909,103
6295,28.59317708,63
6296,21.76021047,138
6297,18.77444444,18
6300,82.08,1
6301,30.4975,9
6302,28.97,1
6303,44.255,4
6304,28.47722222,28
6305,43.855,4
6306,20.22433333,21
6307,40.50166667,5
6308,10.33814815,77
6309,19.3324155,179
6310,24.10038858,103
6311,31.8318235,86
6312,31.19285153,94
6313,26.20418365,60
6314,7.51,10
6315,11.92964286,42
6318,16.095,8
6319,21.45278714,178
6320,32.59,4
6321,27.26705195,61
6323,0.405,6
6329,4.83,1
6330,33.62168658,142
6331,25.55149306,44
6333,40.98738585,33
6334,22.64206556,123
6335,21.14957285,101
6336,26.94032626,95
6337,16.16203241,56
6338,17.702,52
6339,8.046666667,9
6340,32.22706948,149
6342,26.46586425,98
6343,42.42587773,233
6344,22.69847041,53
6345,27.75428024,269
6346,28.88270867,617
6347,27.67527422,733
6348,26.11704609,380
6349,29.4453125,36
6350,28.33909748,249
6351,25.11717191,214
6352,24.09479797,230
6353,26.36824801,115
6354,23.7375,4
6357,17.93417582,181
6358,28.14250876,271
6359,11.14900266,276
6360,32.9804382,436
6361,23.48318129,113
6362,16.38512508,177
6363,11.14185462,233
6364,26.47908633,372
6365,18.93615337,549
6366,29.54119246,190
6367,27.33013247,88
6368,22.20197802,138
6369,26.38022939,423
6370,24.16174429,140
6371,20.38845915,597
6372,20.02598215,411
6373,21.2605224,123
6374,31.61403668,148
6375,33.70868905,368
6376,33.15899799,261
6377,32.22784863,286
6378,20.3533724,132
6379,20.88964167,83
6380,24.47970114,203
6381,29.23446378,134
6384,15.94488477,147
6385,25.9878624,84
6386,28.05726424,162
6387,25.80446932,52
6393,23.64917778,29
6394,18.87853395,36
6395,25.65721154,32
6396,23.30378324,80
6397,5.794,8
6403,5.366666667,23
6404,25.18426389,23
6406,29.40818182,17
6407,5.635,2
6408,36.6125,5
6409,40.91380208,19
6410,15.8275,21
6411,13.68,13
6412,34.32207879,136
6413,52.06748331,102
6414,38.92831812,55
6415,10.722,49
6419,25.59665981,186
6420,10.0575,7
6421,17.75958859,47
6422,21.7461631,80
6423,13.41333333,16
6430,19.81285256,42
6431,21.58502521,138
6432,14.20221826,117
6433,31.05563542,49
6434,27.71887269,59
6435,14.90982378,119
6436,34.6027444,138
6437,20.17443166,91
6438,19.99889181,113
6439,31.40913649,88
6440,1.018934448,309
6441,21.5676451,185
6442,27.39441281,244
6443,42.84875,12
6444,16.38235124,159
6445,36.01834898,680
6446,32.51369637,343
6447,34.6686186,209
6448,11.1226193,325
6449,26.01831188,552
6450,27.51197055,90
6451,24.53385989,130
6452,24.46796296,35
6453,13.43520833,97
6456,28.967,14
6457,31.05133826,204
6458,25.00978975,151
6459,33.48560854,204
6460,27.61276944,445
6461,42.10396511,539
6462,29.03992305,192
6463,18.0557363,189
6464,11.11649074,529
6465,33.43807381,432
6466,29.33190949,130
6467,27.01557292,36
6468,24.99147155,119
6469,18.51116817,375
6470,22.148375,66
6471,22.90070623,159
6472,30.95414633,228
6473,11.23856382,479
6474,16.76204921,259
6475,22.29288578,308
6476,23.52555991,78
6477,20.51926471,50
6478,0,1
6480,40.81486111,31
6481,13.54176372,250
6484,23.16352819,64
6485,19.85,4
6486,10.81241667,44
6487,31.15227865,77
6488,35.66886846,64
6489,16.91969282,125
6490,0,8
6492,5.635,2
6493,22.63974537,28
6494,21.19,17
6495,20.62909091,31
6496,26.93927083,47
6498,19.634,7
6499,24.945,6
6503,8.046666667,31
6504,34.41117284,19
6505,19.31,2
6506,19.8755,24
6507,0,2
6508,39.835,3
6509,36.75769762,34
6510,26.07912626,50
6511,9.68992672,63
6512,28.34761752,36
6514,87.09283333,17
6515,19.72590663,68
6516,48.53042222,22
6519,18.54622345,198
6521,0,3
6522,26.29626852,44
6523,1.61,1
6529,5.903333333,20
6530,29.932,15
6531,30.77460657,97
6532,21.22010571,81
6533,28.90086762,117
6534,22.71735933,104
6535,24.38842949,90
6536,20.76592955,87
6537,31.55095139,80
6538,26.28058406,140
6539,30.03070513,31
6540,36.84262609,593
6541,36.68304378,166
6542,20.98314952,101
6543,28.22280681,455
6544,22.19003892,294
6545,27.30999031,184
6546,31.19947009,112
6547,26.45838449,118
6548,20.09782173,231
6549,11.15012193,538
6550,16.86602672,292
6551,19.78831019,75
6552,23.065,9
6553,18.64083333,19
6554,22.00764817,282
6555,27.53418531,181
6556,5.470386249,211
6557,32.48508599,353
6558,21.22442581,651
6559,26.21026514,267
6560,21.98681992,236
6561,32.77831302,930
6562,33.82764349,649
6563,27.83868921,283
6564,28.9172897,208
6565,29.91544386,225
6566,35.64295169,265
6567,28.22579678,96
6568,29.96998885,78
6569,29.03784709,229
6570,20.69715657,470
6571,5.635,5
6572,21.84505006,81
6573,46.56799354,130
6574,16.82401817,104
6575,27.2967979,562
6576,27.11833052,77
6577,22.73125,10
6581,28.91375085,227
6582,45.21932292,20
6583,21.725,2
6584,29.82689444,34
6585,27.34542298,86
6586,26.87834201,95
6588,16.62666667,3
6589,31.34241667,27
6590,23.97096867,98
6591,47.6949655,56
6592,31.32945993,115
6593,24.31888889,12
6594,18.348,20
6595,27.65181818,21
6596,26.85821332,33
6597,4.826666667,5
6598,24.142,5
6599,3.22,38
6603,4.83,3
6604,36.56833333,12
6605,15.75,18
6606,20.04916667,27
6608,31.785,5
6609,35.947545,25
6610,35.95409091,39
6611,27.7066897,145
6612,7.565,18
6616,22.12104561,68
6617,23.16499529,69
6618,38.24644456,83
6619,18.82801107,311
6620,32.99082393,66
6621,18.44208796,80
6622,45.79752511,54
6623,54.88798019,45
6624,62.92989288,49
6625,70.81,1
6630,27.47679691,53
6631,18.91020833,33
6632,19.60070802,64
6633,23.80617705,97
6634,14.43153017,207
6635,18.03605257,74
6636,24.643125,22
6637,34.65502083,77
6638,27.19777917,68
6639,29.32733252,77
6640,11.75146327,504
